date_time,1AA1_1,1AA1_2,1AA1_3,1AA1_4,1AA1_5,1AA2_1,1AA2_2,1AA2_3,1AA2_4,1AA2_5,1AA3_1,1AA3_2,1AA4_1,1AA5_1,1AA6_1,1AA7_1,2AA1_1,2AA2_1,2AA3_1,2AA4_1,2AA4_2,2AA5_1,2AA5_2,2AA5_3,2AA5_4,2AA5_5,2AA6_1,2AA7_1,2AA7_2,2AA7_3,2AA7_4,2AA7_5,2AA7_6,2AA7_7,2AA7_8,2AA8_1,2AA8_2,2AA8_3,2AA8_4,2AA8_5,2AA8_6,2AA8_7,2AA9_1,2AA9_2,2AA9_3,2AA9_4,2AA9_5,2AA9_6,2AA9_7
2019-11-02T01:00:00,70298.88,33016.8,206653.77,0,52.24,119065.68,0,50753.72,271932.97,0,80665.2,154767,1.8,1.68,22.5,998605.5,1428244,0,0.24,233656.8,0,17961.54,29863.28,0,0,1039.2,1139555.12,87332.5,231864.52,0.56,10648.1,0,0,1638.75,0,399.04,169.26,43883.88,200100.09,0,0,10.89,335135.5,66438.06,51700.5,115254.37,0,0,772.19
2019-11-02T02:00:00,70300.16,33017.52,206653.77,0,52.24,119066.34,0,50754.8,271933.03,0,80665.4,154768.44,1.8,1.68,22.5,998611,1428265.5,0,0.24,233660.7,0,17961.72,29863.52,0,0,1039.2,1139571.88,87333.92,231866.84,0.56,10648.34,0,0,1638.75,0,399.04,169.26,43884,200102.91,0,0,10.89,335139.75,66439.26,51701.67,115255.71,0,0,772.19
2019-11-02T03:00:00,70301.44,33018.24,206653.77,0,52.24,119066.94,0,50755.88,271933.03,0,80665.6,154770,1.8,1.68,22.5,998617,1428287,0,0.24,233664.59,0,17961.84,29863.76,0,0,1039.24,1139589,87335.34,231869.19,0.56,10648.6,0,0,1638.75,0,399.04,169.26,43884.14,200106.08,0,0,10.89,335144,66440.31,51702.87,115257.05,0,0,772.19
2019-11-02T04:00:00,70302.64,33018.96,206653.77,0,52.24,119067.6,0,50756.96,271933.12,0,80665.8,154771.56,1.8,1.68,22.5,998622.5,1428308,0,0.24,233668.5,0,17962.02,29864,0,0,1039.24,1139605.75,87336.76,231871.56,0.56,10648.8,0,0,1638.8,0,399.04,169.26,43884.26,200109.06,0,0,10.89,335148.28,66441.27,51703.92,115258.4,0,0,772.19
2019-11-02T05:00:00,70304,33019.68,206653.77,0,52.24,119068.2,0,50758.04,271933.19,0,80666,154773,1.8,1.68,22.5,998628,1428329.5,0,0.24,233672.41,0,17962.2,29864.24,0,0,1039.28,1139622.62,87338.18,231873.91,0.56,10649.04,0,0,1638.8,0,399.04,169.26,43884.4,200111.88,0,0,10.89,335152.53,66442.41,51705,115259.74,0,0,772.19
2019-11-02T06:00:00,70305.28,33020.34,206653.77,0,52.24,119068.8,0,50759.08,271933.28,0,80666.4,154774.56,1.8,1.68,22.5,998633,1428350,0,0.24,233676,0,17962.32,29864.48,0,0,1039.28,1139638.75,87339.58,231876.2,0.56,10649.3,0,0,1638.8,0,399.04,169.26,43884.52,200114.72,0,0,10.89,335156.72,66443.25,51705.93,115261.07,0,0,772.19
2019-11-02T07:00:00,70306.48,33021.06,206653.77,0,52.24,119069.58,0,50759.6,271933.28,0,80666.6,154775.88,1.8,1.68,22.5,998638,1428371,0,0.24,233679.91,0,17962.5,29864.72,0,0,1039.32,1139655.62,87340.92,231878.58,0.56,10649.52,0,0,1638.8,0,399.04,169.26,43884.66,200117.69,0,0,10.89,335161.06,66444.45,51706.86,115262.4,0,0,772.19
2019-11-02T08:00:00,70307.76,33021.78,206653.77,0,52.24,119070.18,0,50759.6,271933.38,0,80666.8,154776.95,1.8,1.68,22.5,998642,1428392.5,0,0.24,233683.8,0,17962.68,29864.96,0,0,1039.32,1139672.75,87342.18,231880.92,0.56,10649.72,0,0,1638.85,0,399.04,169.26,43884.8,200120.59,0,0,10.89,335165.34,66445.92,51708.18,115263.76,0,0,772.19
2019-11-02T09:00:00,70309.04,33022.44,206653.77,0,52.24,119070.84,0,50759.64,271933.44,0,80667,154778.16,1.8,1.68,22.5,998646,1428414,0,0.24,233687.7,0,17962.8,29865.2,0,0,1039.36,1139690.12,87343.42,231883.27,0.56,10649.98,0,0,1638.85,0,399.04,169.26,43884.94,200123.45,0,0,10.89,335169.59,66447.42,51709.56,115265.11,0,0,772.19
2019-11-02T10:00:00,70310.32,33023.1,206653.77,0,52.24,119071.56,0,50759.64,271933.44,0,80667.2,154779.36,1.8,1.68,22.5,998650.5,1428436,0,0.24,233691.3,0,17962.98,29865.44,0,0,1039.36,1139707.75,87344.68,231885.56,0.56,10650.2,0,0,1638.85,0,399.04,169.26,43885.08,200126.36,0,0,10.89,335173.88,66449.25,51711.21,115266.46,0,0,772.19
2019-11-02T11:00:00,70311.52,33023.76,206653.77,0,52.24,119072.4,0,50759.64,271933.53,0,80668,154780.44,1.8,1.68,22.5,998655,1428458.5,0,0.24,233695.2,0,17963.16,29865.68,0,0,1039.4,1139725.5,87345.92,231887.91,0.56,10650.4,0,0,1638.9,0,399.04,169.26,43885.22,200129.34,0,0,10.89,335178.12,66450.69,51713.25,115267.81,0,0,772.19
2019-11-02T12:00:00,70312.8,33024.42,206653.77,0,52.24,119074.62,0,50759.64,271933.59,0,80668.4,154781.64,1.8,1.68,22.5,998661,1428481,0,0.24,233699.09,0,17963.28,29865.92,0,0,1039.4,1139744.12,87347.18,231890.25,0.56,10650.66,0,0,1638.9,0,399.04,169.26,43885.48,200132.31,0,0,10.89,335182.34,66452.79,51715.17,115269.16,0,0,772.19
2019-11-02T13:00:00,70314.08,33025.14,206653.77,0,52.24,119075.52,0,50759.68,271933.69,0,80668.6,154782.84,1.8,1.68,22.5,998665,1428503.5,0,0.24,233703,0,17963.46,29866.16,0,0,1039.44,1139762.38,87348.44,231892.59,0.56,10650.88,0,0,1638.9,0,399.04,169.26,43885.74,200135.3,0,0,10.89,335186.59,66454.77,51717.03,115270.51,0,0,772.19
2019-11-02T14:00:00,70315.28,33025.8,206653.77,0,52.24,119076.3,0,50759.68,271933.69,0,80668.8,154783.92,1.8,1.68,22.5,998669.5,1428526.5,0,0.24,233706.59,0,17963.64,29866.32,0,0,1039.44,1139781,87349.68,231894.91,0.56,10651.08,0,0,1638.9,0,399.04,169.26,43885.9,200138.3,0,0,10.89,335190.84,66457.14,51718.89,115271.86,0,0,772.19
2019-11-02T15:00:00,70316.56,33026.46,206653.77,0,52.24,119076.96,0,50759.68,271933.75,0,80669,154785.12,1.8,1.68,22.5,998673.5,1428550.5,0,0.24,233710.5,0,17963.76,29866.56,0,0,1039.48,1139800.5,87350.94,231897.27,0.56,10651.36,0,0,1638.95,0,399.04,169.26,43886.04,200141.44,0,0,10.89,335195.09,66459.69,51721.11,115273.21,0,0,772.19
2019-11-02T16:00:00,70317.84,33027.12,206653.77,0,52.24,119077.56,0,50759.68,271933.84,0,80669.2,154786.31,1.8,1.68,22.5,998677.5,1428573,0,0.24,233714.41,0,17963.94,29866.8,0,0,1039.48,1139819.12,87352.2,231899.61,0.56,10651.56,0,0,1638.95,0,399.04,169.26,43886.18,200144.31,0,0,10.89,335199.38,66461.76,51723.24,115274.56,0,0,772.19
2019-11-02T17:00:00,70319.04,33027.84,206653.77,0,52.24,119078.7,0,50759.72,271933.91,0,80669.4,154787.41,1.8,1.68,22.5,998682,1428596,0,0.24,233718,0,17964.12,29867.04,0,0,1039.52,1139837.75,87353.44,231901.92,0.56,10651.78,0,0,1638.95,0,399.04,169.26,43886.48,200147.23,0,0,10.89,335203.62,66463.83,51725.34,115275.91,0,0,772.19
2019-11-02T18:00:00,70320.32,33028.5,206653.77,0,52.24,119080.2,0,50760.36,271933.91,0,80669.6,154788.72,1.8,1.68,22.5,998687.5,1428619.5,0,0.24,233721.91,0,17964.3,29867.28,0,0,1039.52,1139856.62,87354.7,231904.27,0.56,10652.04,0,0,1638.95,0,399.04,169.26,43886.94,200150.09,0,0,10.89,335207.88,66466.29,51727.08,115277.26,0,0,772.19
2019-11-02T19:00:00,70321.6,33029.16,206653.77,0,52.24,119080.74,0,50762.56,271934,0,80670.2,154790.52,1.8,1.68,22.5,998694.5,1428647.5,0,0.24,233730.91,0,17964.42,29867.52,0,0,1039.56,1139875.5,87356.12,231906.59,0.56,10652.26,0,0,1639,0,399.04,169.26,43887.22,200152.91,0,0,10.89,335212.12,66468.48,51729.21,115278.61,0,0,772.19
2019-11-02T20:00:00,70322.88,33029.94,206653.77,0,52.24,119081.4,0,50764.8,271934.09,0,80670.6,154792.44,1.8,1.68,22.5,998702,1428675,0,0.24,233740.2,0,17964.6,29867.76,0,0,1039.56,1139893.5,87357.54,231908.94,0.56,10652.58,0,0,1639,0,399.04,169.26,43887.36,200155.72,0,0,10.89,335216.41,66470.1,51730.95,115279.95,0,0,772.19
2019-11-02T21:00:00,70324.08,33030.72,206653.77,0,52.24,119082.12,0,50767,271934.09,0,80670.8,154794.23,1.8,1.68,22.5,998709,1428702.5,0,0.24,233749.5,0,17964.78,29868,0,0,1039.6,1139910.88,87358.92,231911.22,0.56,10652.88,0,0,1639,0,399.04,169.26,43887.5,200158.56,0,0,10.89,335220.59,66471.69,51732.54,115281.28,0,0,772.19
2019-11-02T22:00:00,70325.36,33031.56,206653.77,0,52.24,119082.72,0,50769.36,271934.16,0,80671,154796.16,1.8,1.68,22.5,998716.5,1428730,0,0.24,233758.8,0,17964.9,29868.24,0,0,1039.6,1139928.62,87360.38,231913.59,0.56,10653.18,0,0,1639,0,399.04,169.26,43887.7,200161.56,0,0,10.89,335224.88,66473.19,51733.62,115282.64,0,0,772.19
2019-11-02T23:00:00,70326.64,33032.4,206653.77,0,52.24,119083.26,0,50771.68,271934.25,0,80671.2,154798.08,1.8,1.68,22.5,998723.5,1428757,0,0.24,233767.8,0,17965.08,29868.48,0,0,1039.64,1139946,87361.8,231915.94,0.56,10653.46,0,0,1639.05,0,399.04,169.26,43887.88,200164.27,0,0,10.89,335229.16,66474.57,51735,115283.99,0,0,772.19
2019-11-03T00:00:00,70327.84,33033.18,206653.77,0,52.24,119083.8,0,50773.92,271934.31,0,80671.4,154799.88,1.8,1.68,22.5,998730.5,1428778,0,0.24,233771.7,0,17965.26,29868.72,0,0,1039.64,1139962.75,87363.22,231918.27,0.56,10653.66,0,0,1639.05,0,399.04,169.26,43888,200167.08,0,0,10.89,335233.41,66476.01,51735.99,115285.33,0,0,772.19
2019-11-03T01:00:00,70329.12,33033.96,206653.77,0,52.24,119084.34,0,50775.12,271934.31,0,80671.6,154801.8,1.8,1.68,22.5,998736.5,1428799.5,0,0.24,233775.59,0,17965.38,29868.96,0,0,1039.68,1139979.88,87364.64,231920.61,0.56,10653.9,0,0,1639.05,0,399.04,169.26,43888.14,200169.91,0,0,10.89,335237.66,66477.3,51737.13,115286.67,0,0,772.19
2019-11-03T02:00:00,70330.4,33034.8,206653.77,0,52.24,119084.88,0,50776.32,271934.41,0,80671.8,154803.59,1.8,1.68,22.5,998742.5,1428821,0,0.24,233779.2,0,17965.56,29869.2,0,0,1039.68,1139996.75,87366.02,231922.92,0.56,10654.16,0,0,1639.05,0,399.04,169.26,43888.26,200172.78,0,0,10.89,335241.94,66478.53,51738.21,115288.01,0,0,772.19
2019-11-03T03:00:00,70331.6,33035.58,206653.77,0,52.24,119085.36,0,50777.52,271934.47,0,80672,154805.52,1.8,1.68,22.5,998748.5,1428842,0,0.24,233783.09,0,17965.74,29869.44,0,0,1039.72,1140013.5,87367.44,231925.27,0.56,10654.38,0,0,1639.1,0,399.04,169.26,43888.4,200175.7,0,0,10.89,335246.19,66479.7,51739.29,115289.35,0,0,772.19
2019-11-03T04:00:00,70332.88,33036.42,206653.77,0,52.24,119085.9,0,50778.76,271934.56,0,80672.2,154807.44,1.8,1.68,22.5,998754.5,1428863,0,0.24,233787,0,17965.86,29869.68,0,0,1039.72,1140030.25,87368.86,231927.59,0.56,10654.6,0,0,1639.1,0,399.04,169.26,43888.52,200178.59,0,0,10.89,335250.44,66480.81,51740.28,115290.69,0,0,772.19
2019-11-03T05:00:00,70334.16,33037.2,206653.77,0,52.24,119086.38,0,50779.96,271934.56,0,80672.4,154809.36,1.8,1.68,22.5,998760.5,1428884.5,0,0.24,233790.91,0,17966.04,29869.84,0,0,1039.76,1140047.12,87370.28,231929.94,0.56,10654.86,0,0,1639.1,0,399.04,169.26,43888.66,200181.44,0,0,10.89,335254.72,66481.95,51741.39,115292.04,0,0,772.19
2019-11-03T06:00:00,70335.44,33038.04,206653.77,0,52.24,119086.92,0,50781.16,271934.62,0,80672.8,154811.16,1.8,1.68,22.5,998766.5,1428905.5,0,0.24,233794.5,0,17966.22,29870.08,0,0,1039.76,1140063.88,87371.7,231932.28,0.56,10655.08,0,0,1639.15,0,399.04,169.26,43888.78,200184.42,0,0,10.89,335258.97,66483.09,51742.38,115293.38,0,0,772.19
2019-11-03T07:00:00,70336.72,33038.82,206653.77,0,52.24,119087.4,0,50781.76,271934.72,0,80673,154812.84,1.8,1.68,22.5,998771.5,1428926.5,0,0.24,233798.41,0,17966.4,29870.32,0,0,1039.8,1140080.38,87373.02,231934.62,0.56,10655.28,0,0,1639.15,0,399.04,169.26,43888.92,200187.27,0,0,10.89,335263.25,66484.08,51743.4,115294.72,0,0,772.19
2019-11-03T08:00:00,70337.92,33039.54,206653.77,0,52.24,119088.6,0,50781.76,271934.72,0,80673.2,154814.41,1.8,1.68,22.5,998776.5,1428948,0,0.24,233802.3,0,17966.52,29870.56,0,0,1039.8,1140097.75,87374.26,231936.94,0.56,10655.56,0,0,1639.15,0,399.04,169.26,43889.08,200190.27,0,0,10.89,335267.53,66485.91,51744.63,115296.07,0,0,772.19
2019-11-03T09:00:00,70339.2,33040.2,206653.77,0,52.24,119089.14,0,50781.76,271934.81,0,80673.4,154815.95,1.8,1.68,22.5,998781,1428969.5,0,0.24,233805.91,0,17966.7,29870.8,0,0,1039.8,1140114.88,87375.52,231939.27,0.56,10655.76,0,0,1639.15,0,399.04,169.26,43889.24,200193.19,0,0,10.89,335271.81,66487.83,51745.59,115297.42,0,0,772.19
2019-11-03T10:00:00,70340.48,33040.86,206653.77,0,52.24,119089.74,0,50781.76,271934.88,0,80673.6,154817.41,1.8,1.68,22.5,998785,1428991,0,0.24,233809.8,0,17966.88,29871.04,0,0,1039.84,1140132.25,87376.78,231941.61,0.56,10655.98,0,0,1639.2,0,399.04,169.26,43889.38,200196.06,0,0,10.89,335276.06,66489.33,51746.79,115298.77,0,0,772.19
2019-11-03T11:00:00,70341.68,33041.52,206653.77,0,52.24,119090.52,0,50781.8,271934.97,0,80674.2,154818.95,1.8,1.68,22.5,998790,1429013.5,0,0.24,233813.7,0,17967,29871.28,0,0,1039.84,1140150.62,87378.02,231943.92,0.56,10656.24,0,0,1639.2,0,399.04,169.26,43889.54,200199.09,0,0,10.89,335280.34,66491.37,51748.59,115300.11,0,0,772.19
2019-11-03T12:00:00,70342.96,33042.18,206653.77,0,52.24,119092.5,0,50781.8,271934.97,0,80674.6,154820.41,1.8,1.68,22.5,998796,1429036.5,0,0.24,233817.3,0,17967.18,29871.52,0,0,1039.88,1140168.88,87379.28,231946.27,0.56,10656.44,0,0,1639.2,0,399.04,169.26,43889.78,200202.16,0,0,10.89,335284.59,66493.74,51750.21,115301.46,0,0,772.19
2019-11-03T13:00:00,70344.24,33042.9,206653.77,0,52.24,119093.88,0,50781.8,271935.03,0,80674.8,154821.59,1.8,1.68,22.5,998801,1429059.5,0,0.24,233821.2,0,17967.36,29871.76,0,0,1039.88,1140187.5,87380.52,231948.59,0.56,10656.66,0,0,1639.2,0,399.04,169.26,43889.96,200205.12,0,0,10.89,335288.84,66496.47,51751.5,115302.81,0,0,772.19
2019-11-03T14:00:00,70345.52,33043.68,206653.77,0,52.24,119095.2,0,50781.8,271935.12,0,80675,154822.8,1.8,1.68,22.5,998805.5,1429082,0,0.24,233825.09,0,17967.48,29872,0,0,1039.92,1140205.75,87381.78,231950.94,0.56,10656.94,0,0,1639.25,0,399.04,169.26,43890.1,200207.92,0,0,10.89,335293.12,66498.72,51753.27,115304.16,0,0,772.19
2019-11-03T15:00:00,70346.72,33044.46,206653.77,0,52.24,119095.92,0,50781.84,271935.19,0,80675.2,154823.88,1.8,1.68,22.5,998810,1429106,0,0.24,233828.7,0,17967.66,29872.24,0,0,1039.92,1140225.25,87383.02,231953.25,0.56,10657.14,0,0,1639.25,0,399.04,169.26,43890.22,200210.91,0,0,10.89,335297.41,66501.9,51755.19,115305.51,0,0,772.19
2019-11-03T16:00:00,70348,33045.24,206653.77,0,52.24,119096.64,0,50781.84,271935.19,0,80675.4,154824.95,1.8,1.68,22.5,998814,1429129.5,0,0.24,233832.59,0,17967.84,29872.48,0,0,1039.96,1140244.75,87384.26,231955.59,0.56,10657.36,0,0,1639.25,0,399.04,169.26,43890.36,200213.8,0,0,10.89,335301.59,66504.66,51757.56,115306.82,0,0,772.19
2019-11-03T17:00:00,70349.2,33046.02,206653.77,0,52.24,119097.36,0,50781.84,271935.28,0,80675.8,154826.16,1.8,1.68,22.5,998818.5,1429152.5,0,0.24,233836.2,0,17967.96,29872.64,0,0,1039.96,1140263.38,87385.5,231957.91,0.56,10657.62,0,0,1639.25,0,399.04,169.26,43890.52,200216.66,0,0,10.89,335305.88,66506.67,51759.96,115308.18,0,0,772.19
2019-11-03T18:00:00,70350.48,33046.8,206653.77,0,52.24,119099.28,0,50782.48,271935.38,0,80676.2,154827.23,1.8,1.68,22.5,998824.5,1429176,0,0.24,233840.09,0,17968.14,29872.88,0,0,1040,1140282.62,87386.78,231960.23,0.56,10657.82,0,0,1639.3,0,399.04,169.26,43890.74,200219.52,0,0,10.89,335310.22,66509.16,51762.03,115309.53,0,0,772.19
2019-11-03T19:00:00,70351.68,33047.64,206653.77,0,52.24,119100.78,0,50784.72,271935.38,0,80676.4,154828.8,1.8,1.68,22.5,998832,1429204.5,0,0.24,233849.09,0,17968.32,29873.12,0,0,1040,1140301.75,87388.2,231962.58,0.56,10658.06,0,0,1639.3,0,399.04,169.26,43891.22,200222.34,0,0,10.89,335314.47,66511.35,51764.25,115310.87,0,0,772.19
2019-11-03T20:00:00,70352.96,33048.42,206653.77,0,52.24,119101.62,0,50787,271935.44,0,80676.6,154830.23,1.8,1.68,22.5,998839,1429232.5,0,0.24,233858.41,0,17968.44,29873.36,0,0,1040.04,1140319.75,87389.6,231964.92,0.56,10658.32,0,0,1639.3,0,399.04,169.26,43891.34,200225.19,0,0,10.89,335318.72,66513.12,51765.96,115312.22,0,0,772.19
2019-11-03T21:00:00,70354.24,33049.26,206653.77,0,52.24,119102.52,0,50789.32,271935.53,0,80676.8,154831.69,1.8,1.68,22.5,998846,1429261,0,0.24,233868,0,17968.62,29873.6,0,0,1040.04,1140338.38,87391.02,231967.27,0.56,10658.52,0,0,1639.35,0,399.04,169.26,43891.58,200228.05,0,0,10.89,335323,66515.16,51768,115313.56,0,0,772.19
2019-11-03T22:00:00,70355.44,33050.04,206653.77,0,52.24,119103.36,0,50791.6,271935.59,0,80677.2,154833.23,1.8,1.68,22.5,998853,1429288.5,0,0.24,233877,0,17968.8,29873.84,0,0,1040.08,1140356.38,87392.44,231969.59,0.56,10658.8,0,0,1639.35,0,399.04,169.26,43891.72,200230.91,0,0,10.89,335327.25,66516.66,51770.01,115314.91,0,0,772.19
2019-11-03T23:00:00,70356.72,33050.82,206653.77,0,52.24,119106.18,0,50793.92,271935.59,0,80677.4,154834.69,1.8,1.68,22.5,998862,1429315.5,0,0.24,233886,0,17968.98,29874.08,0,0,1040.08,1140374.12,87393.86,231971.94,0.56,10659.02,0,0,1639.35,0,399.04,169.26,43892,200233.66,0,0,10.89,335331.5,66518.73,51770.94,115316.25,0,0,772.19
2019-11-04T00:00:00,70358,33051.6,206653.77,0,52.24,119107.08,0,50796.16,271935.69,0,80677.6,154836.12,1.8,1.68,22.5,998869,1429337,0,0.24,233889.91,0,17969.1,29874.32,0,0,1040.12,1140391.25,87395.28,231974.28,0.56,10659.24,0,0,1639.35,0,399.04,169.26,43892.14,200236.45,0,0,10.89,335335.78,66520.26,51771.99,115317.59,0,0,772.19
2019-11-04T01:00:00,70359.28,33052.44,206653.77,0,52.24,119107.86,0,50797.36,271935.75,0,80677.8,154837.69,1.8,1.68,22.5,998875,1429358,0,0.24,233893.5,0,17969.28,29874.56,0,0,1040.12,1140408.25,87396.7,231976.59,0.56,10659.56,0,0,1639.4,0,399.04,169.26,43892.26,200239.22,0,0,10.89,335339.97,66521.61,51773.1,115318.93,0,0,772.19
2019-11-04T02:00:00,70360.48,33053.22,206653.77,0,52.24,119108.58,0,50798.56,271935.84,0,80678,154839.12,1.8,1.68,22.5,998880.5,1429379.5,0,0.24,233897.41,0,17969.46,29874.8,0,0,1040.16,1140425.12,87398.12,231978.94,0.56,10659.86,0,0,1639.4,0,399.04,169.26,43892.4,200242.08,0,0,10.89,335344.22,66522.87,51774.15,115320.28,0,0,772.19
2019-11-04T03:00:00,70361.76,33054,206653.77,0,52.24,119109.3,0,50799.8,271935.84,0,80678.2,154840.56,1.8,1.68,22.5,998886.5,1429401,0,0.24,233901.3,0,17969.58,29875.04,0,0,1040.16,1140442.25,87399.54,231981.3,0.56,10660.16,0,0,1639.4,0,399.04,169.26,43892.52,200244.86,0,0,10.89,335348.5,66524.19,51775.2,115321.62,0,0,772.19
2019-11-04T04:00:00,70363.04,33054.84,206653.77,0,52.24,119110.02,0,50801,271935.91,0,80678.4,154842.12,1.8,1.68,22.5,998892.5,1429422.5,0,0.24,233905.2,0,17969.76,29875.28,0,0,1040.2,1140459.25,87400.96,231983.64,0.56,10660.44,0,0,1639.4,0,399.04,169.26,43892.66,200247.7,0,0,10.89,335352.75,66525.48,51776.25,115322.96,0,0,772.19
2019-11-04T05:00:00,70364.32,33055.62,206653.77,0,52.24,119110.8,0,50802.24,271936,0,80678.8,154843.56,1.8,1.68,22.5,998898,1429443.5,0,0.24,233909.09,0,17969.94,29875.52,0,0,1040.2,1140475.75,87402.36,231985.98,0.56,10660.66,0,0,1639.45,0,399.04,169.26,43892.78,200250.44,0,0,10.89,335357,66526.71,51777.36,115324.31,0,0,772.19
2019-11-04T06:00:00,70365.6,33056.4,206653.77,0,52.24,119111.52,0,50803.44,271936,0,80679,154845.12,1.8,1.68,22.5,998904,1429464.5,0,0.24,233913,0,17970.06,29875.76,0,0,1040.24,1140492.62,87403.78,231988.31,0.56,10660.88,0,0,1639.45,0,399.04,169.26,43892.92,200253.27,0,0,10.89,335361.28,66527.88,51778.35,115325.65,0,0,772.19
2019-11-04T07:00:00,70366.8,33057.24,206653.77,0,52.24,119112.36,0,50804.04,271936.09,0,80679.2,154846.44,1.8,1.68,22.5,998909,1429485.5,0,0.24,233916.91,0,17970.24,29875.92,0,0,1040.24,1140509.12,87405.12,231990.69,0.56,10661.16,0,0,1639.45,0,399.04,169.26,43893.06,200255.94,0,0,10.89,335365.56,66528.99,51779.4,115327,0,0,772.19
2019-11-04T08:00:00,70368.08,33057.96,206653.77,0,52.24,119114.46,0,50804.04,271936.16,0,80679.4,154847.52,1.8,1.68,22.5,998914.5,1429507.5,0,0.24,233920.8,0,17970.42,29876.16,0,0,1040.28,1140526.5,87406.36,231993.03,0.56,10661.36,0,0,1639.45,0,399.04,169.26,43893.32,200258.64,0,0,10.89,335369.81,66530.79,51780.72,115328.35,0,0,772.19
2019-11-04T09:00:00,70369.36,33058.62,206653.77,0,52.24,119114.94,0,50804.04,271936.25,0,80679.6,154848.72,1.8,1.68,22.5,998918.5,1429528.5,0,0.24,233924.09,0,17970.54,29876.4,0,0,1040.28,1140543.88,87407.62,231995.38,0.56,10661.58,0,0,1639.5,0,399.04,169.26,43893.48,200261.42,0,0,10.89,335374.12,66532.74,51781.89,115329.7,0,0,772.19
2019-11-04T10:00:00,70370.64,33059.22,206653.77,0,52.24,119115.48,0,50804.04,271936.25,0,80679.8,154849.92,1.8,1.68,22.5,998922.5,1429550.5,0,0.24,233927.41,0,17970.72,29876.64,0,0,1040.32,1140561.88,87408.86,231997.7,0.56,10661.84,0,0,1639.5,0,399.04,169.26,43893.62,200264.2,0,0,10.89,335378.41,66535.08,51783.15,115331.04,0,0,772.19
2019-11-04T11:00:00,70371.84,33059.88,206653.77,0,52.24,119116.2,0,50804.08,271936.31,0,80680.6,154851.23,1.8,1.68,22.5,998927.5,1429572,0,0.24,233931,0,17970.9,29876.88,0,0,1040.32,1140579.62,87410.12,232000.02,0.56,10662.06,0,0,1639.5,0,399.04,169.26,43893.74,200267.02,0,0,10.89,335382.66,66536.97,51784.89,115332.39,0,0,772.19
2019-11-04T12:00:00,70373.12,33060.54,206653.77,0,52.24,119117.88,0,50804.08,271936.41,0,80681.2,154852.56,1.8,1.68,22.5,998932.5,1429594.5,0,0.24,233934.3,0,17971.08,29877.12,0,0,1040.36,1140598.25,87411.36,232002.36,0.56,10662.26,0,0,1639.55,0,399.04,169.26,43894.06,200269.8,0,0,10.89,335386.94,66539.31,51786.72,115333.74,0,0,772.19
2019-11-04T13:00:00,70374.4,33061.2,206653.77,0,52.24,119118.72,0,50804.08,271936.47,0,80681.4,154853.64,1.8,1.68,22.5,998937,1429616.5,0,0.24,233937.59,0,17971.2,29877.36,0,0,1040.36,1140616.25,87412.62,232004.7,0.56,10662.52,0,0,1639.55,0,399.04,169.26,43894.34,200272.62,0,0,10.89,335391.25,66541.62,51788.04,115335.09,0,0,772.19
2019-11-04T14:00:00,70375.6,33061.98,206653.77,0,52.24,119119.8,0,50804.08,271936.47,0,80681.8,154854.84,1.8,1.68,22.5,998941.5,1429638,0,0.24,233941.2,0,17971.38,29877.6,0,0,1040.4,1140633.62,87413.86,232007.05,0.56,10662.74,0,0,1639.55,0,399.04,169.26,43894.48,200275.44,0,0,10.89,335395.53,66543.72,51789.21,115336.43,0,0,772.19
2019-11-04T15:00:00,70376.88,33062.64,206653.77,0,52.24,119120.4,0,50804.12,271936.56,0,80682,154856.05,1.8,1.68,22.5,998945.5,1429661.5,0,0.24,233944.5,0,17971.56,29877.84,0,0,1040.4,1140653.12,87415.1,232009.34,0.56,10664.12,0,0,1639.55,0,399.04,169.26,43894.6,200278.3,0,0,10.89,335399.81,66546.54,51790.41,115337.78,0,0,772.19
2019-11-04T16:00:00,70378.16,33063.24,206653.77,0,52.24,119121,0,50804.12,271936.62,0,80682.2,154857.12,1.8,1.68,22.5,998949.5,1429685.5,0,0.24,233947.8,0,17971.68,29878.08,0,0,1040.44,1140673.5,87416.36,232011.59,0.56,10666.4,0,0,1639.6,0,399.04,169.26,43894.72,200281,0,0,10.89,335404.03,66549.33,51791.61,115339.09,0,0,772.19
2019-11-04T17:00:00,70379.36,33063.9,206653.77,0,52.24,119121.54,0,50804.12,271936.62,0,80682.4,154858.31,1.8,1.68,22.5,998953.5,1429709,0,0.24,233951.09,0,17971.86,29878.32,0,0,1040.44,1140693,87417.6,232014,0.56,10668.74,0,0,1639.6,0,399.04,169.26,43894.86,200283.77,0,0,10.89,335408.5,66551.22,51792.93,115340.47,0,0,772.19
2019-11-04T18:00:00,70380.64,33064.56,206653.77,0,52.24,119123.04,0,50804.76,271936.72,0,80682.8,154859.41,1.8,1.68,22.5,998959,1429732.5,0,0.24,233954.7,0,17972.04,29878.56,0,0,1040.48,1140712.5,87418.84,232016.34,0.56,10669.2,0,0,1639.6,0,399.04,169.26,43895.1,200286.45,0,0,10.89,335412.84,66554.61,51794.49,115341.82,0,0,772.19
