date_time,1A00_1,1A01_1,1A02_1,1A03_1,1A03_2,1A03_3,1A03_4,1A03_5,1A03_6,1A04_1,1A04_2,1A04_3,1A04_4,1A04_5,1A04_6,1A05_1,1A05_2,1A05_3,1A05_4,1A05_5,1A05_6,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A06_6,1A06_7,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A01_2,2A01_3,2A01_4,2A01_5,2A02_1,2A02_2,2A02_3,2A02_4,2A02_5,2A02_6,2A02_7,2A02_8,2A02_9,2A03_1,2A03_2,2A03_3,2A03_4,2A03_5,2A03_6,2A03_7,2A03_8,2A03_9,2A04_1,2A04_2,2A05_1,2A05_2,2A05_3,2A05_4,2A06_1,2A06_2,2A06_3,2A06_4,2A06_5,2A06_6,2A06_7,2A07_1,2A08_1
2019-10-25T15:00:00,0,0,0,0,0,0,0,0,0,139337,139112.94,55115.88,117262.28,141602.08,0,184690.14,472946.59,230230.48,8633.76,10521.04,10.24,1737342.25,204363.28,188204.23,5327.58,0,0,0,258396.95,997181.06,0.04,0,0,0,0,6697.28,1078,25367.87,0,1233537.62,24574.43,50504.42,52270.94,24668.4,5684.46,879052.5,1110866.12,0,0,83422.59,417.77,0,23206.12,0,0,0,0,0,3534724.25,319.5,1345134.62,698147.81,403979.19,0,798399.81,805553.06,296509.81,66808.95,0,0.09,0,8.4,7885766.5
2019-10-25T16:00:00,0,0,0,0,0,0,0,0,0,139343,139115.64,55116.72,117265.94,141605.44,0,184696.27,472964.16,230234.88,8633.92,10521.36,10.24,1737366.38,204364.08,188205.05,5327.58,0,0,0,258404,997197.38,0.04,0,0,0,0,6697.36,1078.02,25368.78,0,1233565.5,24575.43,50506.46,52272.48,24668.78,5684.48,879068,1110880.25,0,0,83424.21,417.77,0,23207.73,0,0,0,0,0,3534791,319.5,1345183.5,698164.75,403992.56,0,798433.25,805581.62,296521.69,66810.84,0,0.09,0,8.4,7885988.5
2019-10-25T17:00:00,0,0,0,0,0,0,0,0,0,139348.2,139118.34,55117.62,117269.72,141608.72,0,184702.45,472981.56,230239.2,8634.16,10521.68,10.24,1737390.5,204364.88,188205.77,5327.58,0,0,0,258410.95,997213.62,0.04,0,0,0,0,6697.44,1078.04,25369.69,0,1233593.12,24576.32,50508.24,52273.7,24669.08,5684.51,879082.38,1110894.38,0,0,83425.89,417.77,0,23209.35,0,0,0,0,0,3534855.25,319.5,1345229.25,698183.44,404006.41,0,798469.25,805611.25,296533.38,66812.82,0,0.09,0,8.4,7886208
2019-10-25T18:00:00,0,0,0,0,0,0,0,0,0,139352.91,139120.5,55118.37,117273.28,141611.69,0,184708.64,472998.97,230243.36,8634.32,10522,10.24,1737414.5,204365.69,188206.56,5327.58,0,0,0,258417.59,997229.12,0.04,0,0,0,0,6697.52,1078.06,25370.72,0,1233620.75,24577.2,50510.28,52275.64,24669.38,5684.53,879096.81,1110909.62,0,0,83427.6,417.77,0,23211.08,0,0,0,0,0,3534922,319.5,1345271.38,698200.88,404018.56,0,798501.94,805640.06,296544.97,66815.31,0,0.09,0,8.4,7886420
2019-10-25T19:00:00,0,0,0,0,0,0,0,0,0,139357.41,139122.42,55118.94,117276.26,141614.36,0,184714.69,473016.31,230247.69,8634.4,10522.32,10.24,1737442.12,204366.48,188207.36,5327.58,0,0,0,258424.31,997244.19,0.04,0,0,0,0,6697.6,1078.08,25371.48,0,1233647.88,24577.97,50512.18,52277.96,24669.68,5684.56,879111.06,1110924.12,0,0,83429.28,417.77,0,23212.68,0,0,0,0,0,3534987.25,319.5,1345306.25,698218.31,404027.75,0,798531.06,805664.06,296553.66,66817.11,0,0.09,0,8.4,7886609
2019-10-25T20:00:00,0,0,0,0,0,0,0,0,0,139362.09,139124.7,55119.51,117279.18,141616.44,0,184720.62,473033.47,230251.92,8634.56,10522.64,10.24,1737469.38,204367.28,188208.16,5327.58,0,0,0,258431.05,997258.81,0.04,0,0,0,0,6697.68,1078.12,25371.99,0,1233673.5,24578.49,50513.5,52279.16,24669.98,5684.58,879125.12,1110938.38,0,0,83430.96,417.77,0,23214.32,0,0,0,0,0,3535048.5,319.5,1345337.75,698236.31,404036.47,0,798561.19,805687.25,296560.62,66819.06,0,0.09,0,8.4,7886790
2019-10-25T21:00:00,0,0,0,0,0,0,0,0,0,139366.5,139126.98,55120.02,117282.24,141618.2,0,184726.59,473050.5,230256.16,8634.64,10522.88,10.24,1737496.5,204368.08,188208.88,5327.58,0,0,0,258432,997271.62,0.04,0,0,0,0,6697.76,1078.14,25372.47,0,1233698.5,24578.95,50514.48,52280.02,24670.28,5684.6,879138.06,1110953.25,0,0,83432.61,417.77,0,23215.88,0,0,0,0,0,3535107.5,319.5,1345372.75,698253.69,404045.44,0,798589.94,805708.75,296566.19,66820.83,0,0.09,0,8.4,7886967
2019-10-25T22:00:00,0,0,0,0,0,0,0,0,0,139371.09,139129.2,55120.56,117285.1,141620.12,0,184732.69,473067.53,230260.31,8634.72,10523.2,10.24,1737523.62,204368.88,188209.69,5327.58,0,0,0,258432.88,997284.81,0.04,0,0,0,0,6697.84,1078.16,25372.92,0,1233723.62,24579.39,50515.78,52280.9,24670.58,5684.63,879151.5,1110966.75,0,0,83434.29,417.77,0,23217.51,0,0,0,0,0,3535166.5,319.5,1345403.75,698270.25,404054.72,0,798611.94,805729.69,296571.97,66822.57,0,0.09,0,8.4,7887132
2019-10-25T23:00:00,0,0,0,0,0,0,0,0,0,139374.7,139131.12,55121.07,117287.96,141622,0,184738.7,473084.59,230264.64,8634.88,10523.52,10.24,1737550.75,204369.69,188210.48,5327.58,0,0,0,258433.77,997297.25,0.04,0,0,0,0,6697.92,1078.18,25373.35,0,1233749.12,24579.85,50516.84,52281.46,24670.88,5684.65,879165.5,1110980,0,0,83435.97,417.77,0,23219.12,0,0,0,0,0,3535225.5,319.5,1345434.5,698284.06,404062.97,0,798629.12,805748.5,296577.41,66824.7,0,0.09,0,8.4,7887287
2019-10-26T00:00:00,0,0,0,0,0,0,0,0,0,139377.2,139133.05,55121.64,117290.64,141623.69,0,184744.5,473101.12,230268.8,8634.96,10523.76,10.24,1737577.5,204370.48,188211.2,5327.58,0,0,0,258434.08,997309.62,0.04,0,0,0,0,6698,1078.22,25373.65,0,1233773,24580.17,50517.76,52282.16,24671.18,5684.68,879179.69,1110993.25,0,0,83437.59,417.77,0,23220.74,0,0,0,0,0,3535282.75,319.5,1345460.25,698295.81,404069.28,0,798641.75,805766.31,296582.69,66826.47,0,0.09,0,8.4,7887419
2019-10-26T01:00:00,0,0,0,0,0,0,0,0,0,139379.7,139135.02,55122.18,117293.38,141625.23,0,184750.45,473118.47,230273.05,8635.04,10524.08,10.24,1737604.62,204371.28,188212,5327.58,0,0,0,258434.48,997321.69,0.04,0,0,0,0,6698.08,1078.24,25373.92,0,1233797,24580.54,50518.42,52282.84,24671.48,5684.7,879193.62,1111005.75,0,0,83439.18,417.77,0,23222.33,0,0,0,0,0,3535338.25,319.5,1345481,698304.31,404075.12,0,798652,805782.31,296586.97,66827.94,0,0.09,0,8.4,7887546.5
2019-10-26T02:00:00,0,0,0,0,0,0,0,0,0,139382.3,139136.94,55122.66,117296.08,141626.69,0,184756.31,473135.34,230277.2,8635.2,10524.32,10.24,1737631.5,204372,188212.8,5327.58,0,0,0,258434.8,997333.69,0.04,0,0,0,0,6698.16,1078.26,25374.08,0,1233819.75,24580.71,50518.78,52283.2,24671.78,5684.73,879207.69,1111017.75,0,0,83440.77,417.77,0,23223.92,0,0,0,0,0,3535392,319.5,1345500.25,698312.56,404080.81,0,798660.88,805797.75,296591.16,66829.35,0,0.09,0,8.4,7887663
2019-10-26T03:00:00,0,0,0,0,0,0,0,0,0,139384.8,139138.92,55123.2,117298.78,141628.08,0,184762.14,473152.03,230281.36,8635.28,10524.64,10.24,1737658.5,204372.8,188213.52,5327.58,0,0,0,258435.2,997345.25,0.04,0,0,0,0,6698.24,1078.28,25374.22,0,1233842,24580.83,50519.32,52283.56,24672.08,5684.75,879221.75,1111030.12,0,0,83442.39,417.77,0,23225.52,0,0,0,0,0,3535444.75,319.5,1345517.75,698320.62,404086.62,0,798669.69,805813.19,296595.38,66830.94,0,0.09,0,8.4,7887777
2019-10-26T04:00:00,0,0,0,0,0,0,0,0,0,139387.3,139140.84,55123.71,117301.5,141629.56,0,184768.05,473168.88,230285.52,8635.44,10524.88,10.24,1737685.5,204373.59,188214.31,5327.58,0,0,0,258435.52,997357.25,0.04,0,0,0,0,6698.32,1078.32,25374.49,0,1233863.5,24580.97,50519.72,52283.82,24672.38,5684.78,879235.25,1111042.38,0,0,83443.98,417.77,0,23227.11,0,0,0,0,0,3535496.75,319.5,1345534.25,698328.75,404092.41,0,798678.56,805828.5,296599.56,66832.44,0,0.09,0,8.4,7887889
2019-10-26T05:00:00,0,0,0,0,0,0,0,0,0,139389.91,139142.81,55124.22,117304.18,141630.95,0,184773.66,473185.81,230289.77,8635.52,10525.2,10.24,1737712.38,204374.41,188215.12,5327.58,0,0,0,258435.84,997368.94,0.04,0,0,0,0,6698.4,1078.34,25374.65,0,1233885,24581.08,50519.96,52284.06,24672.68,5684.8,879248.62,1111054.5,0,0,83445.6,417.77,0,23228.7,0,0,0,0,0,3535548,319.5,1345550.38,698336.56,404098.16,0,798687.38,805843.5,296603.81,66833.94,0,0.09,0,8.4,7887999
2019-10-26T06:00:00,0,0,0,0,0,0,0,0,0,139392.41,139144.8,55124.73,117306.9,141632.36,0,184779.34,473202.66,230293.92,8635.68,10525.44,10.24,1737739.25,204375.2,188215.92,5327.58,0,0,0,258436.23,997380.25,0.04,0,0,0,0,6698.48,1078.36,25374.78,0,1233906.5,24581.22,50520.2,52284.32,24672.98,5684.83,879261.94,1111066.75,0,0,83447.22,417.77,0,23230.29,0,0,0,0,0,3535599.25,319.5,1345566.75,698344.56,404104,0,798696.25,805858.5,296608.03,66835.23,0,0.09,0,8.4,7888109
2019-10-26T07:00:00,0,0,0,0,0,0,0,0,0,139394.91,139146.72,55125.24,117309.6,141633.72,0,184785.02,473219.53,230298.16,8635.84,10525.76,10.24,1737766.12,204376,188216.72,5327.58,0,0,0,258436.56,997391.81,0.04,0,0,0,0,6698.56,1078.38,25374.94,0,1233927.5,24581.39,50520.6,52284.58,24673.28,5684.85,879275.19,1111078.88,0,0,83448.81,417.77,0,23231.86,0,0,0,0,0,3535650.5,319.5,1345582.88,698352.56,404109.91,0,798705.06,805873.5,296612.03,66836.43,0,0.09,0,8.4,7888217.5
2019-10-26T08:00:00,0,0,0,0,0,0,0,0,0,139397.5,139148.7,55125.78,117312.3,141635.12,0,184790.7,473236.44,230302.31,8635.92,10526.08,10.24,1737790.25,204376.8,188217.44,5327.58,0,0,0,258436.95,997404,0.04,0,0,0,0,6698.64,1078.42,25375.14,0,1233948.62,24581.61,50521.1,52284.82,24673.58,5684.87,879288.5,1111091.38,0,0,83450.43,417.77,0,23233.45,0,0,0,0,0,3535702.25,319.5,1345599.12,698364.75,404115.59,0,798714.06,805888.62,296616.06,66837.87,0,0.09,0,8.4,7888332.5
2019-10-26T09:00:00,0,0,0,0,0,0,0,0,0,139400,139150.56,55126.26,117314.92,141636.52,0,184796.31,473253.06,230306.41,8636.08,10526.4,10.24,1737813.88,204377.59,188218.23,5327.58,0,0,0,258442.56,997419.38,0.04,0,0,0,0,6698.72,1078.44,25375.35,0,1233970,24581.83,50522,52285.18,24673.88,5684.9,879302.94,1111103.5,0,0,83452.08,417.77,0,23235.06,0,0,0,0,0,3535756,319.5,1345616.75,698378.81,404122.16,0,798724.81,805903.19,296619.84,66839.13,0,0.09,0,8.4,7888451.5
2019-10-26T10:00:00,0,0,0,0,0,0,0,0,0,139402.7,139152.59,55126.77,117317.74,141638.08,0,184801.98,473270.22,230310.64,8636.16,10526.64,10.24,1737838.12,204378.41,188218.95,5327.58,0,0,0,258448.8,997434.88,0.04,0,0,0,0,6698.8,1078.46,25375.71,0,1233992.25,24582.12,50523.24,52285.84,24674.18,5684.92,879317.62,1111115.5,0,0,83453.73,417.77,0,23236.69,0,0,0,0,0,3535810.25,319.5,1345638.38,698393.5,404130.88,0,798738.38,805919.75,296623.97,66840.57,0,0.09,0,8.4,7888589
2019-10-26T11:00:00,0,0,0,0,0,0,0,0,0,139405.3,139154.52,55127.31,117320.56,141639.56,0,184807.77,473287.69,230315.28,8636.32,10526.96,10.24,1737862,204379.2,188219.77,5327.58,0,0,0,258455.12,997450.81,0.04,0,0,0,0,6698.88,1078.48,25376.04,0,1234015.25,24582.48,50524.3,52286.32,24674.48,5684.95,879333.62,1111128.38,0,0,83455.41,417.77,0,23238.28,0,0,0,0,0,3535868,319.5,1345665,698409.69,404140.56,0,798751.75,805937.38,296628.25,66842.49,0,0.09,0,8.4,7888735.5
2019-10-26T12:00:00,0,0,0,0,0,0,0,0,0,139408.2,139156.44,55127.85,117323.5,141641.16,0,184813.56,473305.09,230319.77,8636.4,10527.2,10.24,1737885.88,204379.92,188220.48,5327.58,0,0,0,258461.52,997466.94,0.04,0,0,0,0,6698.96,1078.5,25376.35,0,1234038.75,24582.81,50525.34,52286.88,24674.76,5684.97,879349.75,1111141.62,0,0,83457.06,417.77,0,23241.22,0,0,0,0,0,3535928,319.5,1345693.25,698426.75,404150.16,0,798767.19,805955.44,296632.69,66844.32,0,0.09,0,8.4,7888889.5
2019-10-26T13:00:00,0,0,0,0,0,0,0,0,0,139411.59,139158.36,55128.36,117326.42,141642.69,0,184819.38,473322.12,230323.84,8636.56,10527.52,10.24,1737909.88,204380.72,188221.28,5327.58,0,0,0,258467.92,997482.81,0.04,0,0,0,0,6699.04,1078.54,25376.74,0,1234062.25,24583.24,50526.5,52287.94,24675.06,5685,879365.81,1111155.25,0,0,83458.71,417.77,0,23244.27,0,0,0,0,0,3535989.25,319.5,1345720.75,698443.5,404159.12,0,798782.75,805973.19,296637,66845.79,0,0.09,0,8.4,7889042
2019-10-26T14:00:00,0,0,0,0,0,0,0,0,0,139416.09,139160.34,55128.87,117329.36,141644.48,0,184825.14,473338.91,230328.08,8636.72,10527.76,10.24,1737933.62,204381.52,188222.08,5327.58,0,0,0,258474.31,997498.94,0.04,0,0,0,0,6699.12,1078.56,25377.21,0,1234086.75,24583.69,50527.76,52288.58,24675.36,5685.02,879381.94,1111169.62,0,0,83460.39,417.77,0,23247.36,0,0,0,0,0,3536052,319.5,1345750.38,698460.06,404168.31,0,798800.06,805990.88,296641.09,66847.17,0,0.09,0,8.4,7889197.5
2019-10-26T15:00:00,0,0,0,0,0,0,0,0,0,139420.7,139162.27,55129.38,117332.38,141646.72,0,184831,473356.25,230332.72,8636.88,10528.08,10.24,1737957.62,204382.31,188222.8,5327.58,0,0,0,258480.64,997515.06,0.04,0,0,0,0,6699.2,1078.58,25377.78,0,1234110.75,24584.28,50528.94,52289.34,24675.66,5685.05,879397.94,1111185.25,0,0,83462.01,417.77,0,23250.42,0,0,0,0,0,3536116,319.5,1345782.75,698475.81,404177.59,0,798819.25,806008.38,296645.22,66848.79,0,0.09,0,8.4,7889363.5
2019-10-26T16:00:00,0,0,0,0,0,0,0,0,0,139425.2,139164.23,55129.89,117335.4,141649.08,0,184836.84,473373.31,230337.2,8637.12,10528.32,10.24,1737981.62,204383.12,188223.59,5327.58,0,0,0,258486.95,997530.38,0.04,0,0,0,0,6699.28,1078.6,25378.33,0,1234135.38,24584.77,50529.94,52289.98,24675.96,5685.07,879413.62,1111201.12,0,0,83463.69,417.77,0,23253.49,0,0,0,0,0,3536179.75,319.5,1345815.88,698492.62,404186.72,0,798839.5,806026.88,296649.72,66850.44,0,0.09,0,8.4,7889530
2019-10-26T17:00:00,0,0,0,0,0,0,0,0,0,139429.7,139166.22,55130.43,117338.42,141651.36,0,184842.64,473390.41,230341.77,8637.36,10528.64,10.24,1738005.75,204383.84,188224.31,5327.58,0,0,0,258493.28,997545.94,0.04,0,0,0,0,6699.36,1078.64,25378.74,0,1234159.75,24585.18,50531.1,52290.6,24676.26,5685.09,879428.56,1111216.75,0,0,83465.34,417.77,0,23255.97,0,0,0,0,0,3536242,319.5,1345849.12,698511.06,404195.53,0,798860.56,806045.06,296654.16,66852.21,0,0.09,0,8.4,7889697
2019-10-26T18:00:00,0,0,0,0,0,0,0,0,0,139434.09,139168.2,55130.94,117341.56,141653.64,0,184848.27,473407.38,230346,8637.6,10528.88,10.24,1738029.88,204384.64,188225.12,5327.58,0,0,0,258499.36,997560.75,0.04,0,0,0,0,6699.44,1078.66,25379.25,0,1234184,24585.58,50532.08,52291.2,24676.56,5685.12,879443.5,1111230.38,0,0,83467.02,417.77,0,23257.53,0,0,0,0,0,3536301,319.5,1345878.12,698529.38,404204.56,0,798880.94,806062.62,296658.53,66853.98,0,0.09,0,8.4,7889856
2019-10-26T19:00:00,0,0,0,0,0,0,0,0,0,139438.2,139170.12,55131.42,117344.8,141656.05,0,184854,473424.47,230350.23,8637.76,10529.2,10.24,1738057,204385.44,188225.92,5327.58,0,0,0,258505.44,997575.5,0.04,0,0,0,0,6699.52,1078.68,25379.74,0,1234207.75,24586.05,50533.4,52291.98,24676.86,5685.14,879457.94,1111245,0,0,83468.7,417.77,0,23259.08,0,0,0,0,0,3536360,319.5,1345907.12,698547.06,404212.62,0,798897.81,806079.44,296663.34,66855.96,0,0.09,0,8.4,7890009.5
2019-10-26T20:00:00,0,0,0,0,0,0,0,0,0,139441.2,139172.09,55131.93,117348.1,141658.52,0,184859.91,473441.59,230354.48,8638,10529.52,10.24,1738084.5,204386.23,188226.72,5327.58,0,0,0,258511.44,997590.25,0.04,0,0,0,0,6699.6,1078.7,25380.17,0,1234231.5,24586.41,50534.4,52292.8,24677.16,5685.17,879472.19,1111260,0,0,83470.38,417.77,0,23260.57,0,0,0,0,0,3536419.5,319.5,1345937,698563.94,404220.41,0,798912.81,806096.56,296667.97,66857.61,0,0.09,0,8.4,7890160.5
2019-10-26T21:00:00,0,0,0,0,0,0,0,0,0,139444.3,139174.02,55132.44,117351.34,141660.52,0,184865.73,473458.56,230358.72,8638.16,10529.84,10.24,1738111.62,204387.05,188227.44,5327.58,0,0,0,258512.41,997603.19,0.04,0,0,0,0,6699.68,1078.74,25380.53,0,1234255.75,24586.74,50535.36,52293.38,24677.46,5685.19,879486,1111274.62,0,0,83472.06,417.77,0,23262.09,0,0,0,0,0,3536477.5,319.5,1345967.38,698578.62,404228.16,0,798927.19,806113.94,296672.34,66860.34,0,0.09,0,8.4,7890310.5
2019-10-26T22:00:00,0,0,0,0,0,0,0,0,0,139448.2,139176,55132.92,117354.46,141662.41,0,184871.7,473475.59,230362.95,8638.32,10530.08,10.24,1738138.75,204387.84,188228.23,5327.58,0,0,0,258513.28,997615.94,0.04,0,0,0,0,6699.76,1078.76,25380.81,0,1234280.25,24586.98,50536.14,52293.76,24677.76,5685.22,879500.19,1111288.12,0,0,83473.74,417.77,0,23263.69,0,0,0,0,0,3536534.75,319.5,1345996.25,698592.31,404235.75,0,798940.31,806130.75,296676.78,66862.41,0,0.09,0,8.4,7890453.5
2019-10-26T23:00:00,0,0,0,0,0,0,0,0,0,139452.41,139177.92,55133.4,117357.52,141664.23,0,184878.08,473492.88,230367.2,8638.64,10530.4,10.24,1738165.88,204388.64,188229.05,5327.58,0,0,0,258514.16,997628.56,0.04,0,0,0,0,6699.84,1078.78,25381.03,0,1234304.12,24587.25,50536.86,52294.34,24678.06,5685.24,879514.19,1111301.5,0,0,83475.39,417.77,0,23265.21,0,0,0,0,0,3536591.75,319.5,1346023.25,698605.75,404242.88,0,798952.88,806146.81,296681.28,66863.61,0,0.09,0,8.4,7890590.5
2019-10-27T00:00:00,0,0,0,0,0,0,0,0,0,139454.8,139179.91,55133.91,117360.66,141666.05,0,184884.58,473509.44,230371.36,8638.96,10530.64,10.24,1738192.25,204389.44,188229.77,5327.58,0,0,0,258514.48,997640.75,0.04,0,0,0,0,6699.92,1078.8,25381.47,0,1234325.88,24587.57,50537.34,52294.84,24678.36,5685.27,879529.75,1111314.75,0,0,83477.01,417.77,0,23266.72,0,0,0,0,0,3536647.5,319.5,1346043.88,698617.81,404248.97,0,798964.75,806162.88,296685.97,66864.78,0,0.09,0,8.4,7890719
2019-10-27T01:00:00,0,0,0,0,0,0,0,0,0,139457.41,139181.88,55134.48,117363.58,141667.77,0,184891.3,473526.72,230375.59,8639.28,10530.96,10.24,1738219.88,204390.23,188230.56,5327.58,0,0,0,258514.88,997653.12,0.04,0,0,0,0,6700,1078.84,25381.74,0,1234348,24587.88,50538.02,52295.28,24678.66,5685.29,879544.38,1111327.25,0,0,83478.63,417.77,0,23268.3,0,0,0,0,0,3536701.75,319.5,1346062.12,698628.81,404254.97,0,798974.75,806178.31,296690.41,66866.04,0,0.09,0,8.4,7890837.5
2019-10-27T02:00:00,0,0,0,0,0,0,0,0,0,139459.91,139183.8,55134.96,117366.32,141669.56,0,184897.92,473543.75,230379.84,8639.44,10531.2,10.24,1738247,204391.05,188231.36,5327.58,0,0,0,258515.2,997665.19,0.04,0,0,0,0,6700,1078.86,25381.88,0,1234369.75,24588,50538.38,52295.6,24678.96,5685.32,879558.56,1111339.5,0,0,83480.22,417.77,0,23269.81,0,0,0,0,0,3536754.5,319.5,1346079.88,698639.06,404260.97,0,798983.5,806193.19,296694.78,66867.39,0,0.09,0,8.4,7890953
2019-10-27T03:00:00,0,0,0,0,0,0,0,0,0,139462.3,139185.72,55135.47,117369.08,141671.31,0,184904.45,473560.81,230384.08,8639.6,10531.52,10.24,1738273.88,204391.84,188232.16,5327.58,0,0,0,258515.59,997677.12,0.04,0,0,0,0,6700.08,1078.88,25382.03,0,1234391.38,24588.14,50538.68,52295.88,24679.26,5685.35,879572.62,1111351.75,0,0,83481.84,417.77,0,23271.3,0,0,0,0,0,3536806.75,319.5,1346097,698649.44,404267.19,0,798992.31,806208.06,296699.22,66868.62,0,0.09,0,8.4,7891068
2019-10-27T04:00:00,0,0,0,0,0,0,0,0,0,139464.8,139187.7,55135.95,117371.8,141673.12,0,184910.7,473577.78,230388.31,8639.76,10531.76,10.24,1738300.75,204392.64,188232.88,5327.58,0,0,0,258515.92,997688.56,0.04,0,0,0,0,6700.16,1078.9,25382.3,0,1234413.12,24588.27,50538.98,52296.14,24679.56,5685.37,879585.81,1111364.25,0,0,83483.43,417.77,0,23272.77,0,0,0,0,0,3536858.75,319.5,1346113.88,698659.62,404273.44,0,799001.12,806222.81,296703.72,66869.76,0,0.09,0,8.4,7891181.5
2019-10-27T05:00:00,0,0,0,0,0,0,0,0,0,139467.3,139189.62,55136.43,117374.52,141674.88,0,184916.84,473594.75,230392.56,8639.84,10532.08,10.24,1738327.62,204393.44,188233.69,5327.58,0,0,0,258516.23,997700,0.04,0,0,0,0,6700.24,1078.92,25382.43,0,1234434.88,24588.39,50539.24,52296.38,24679.86,5685.4,879598.81,1111376.38,0,0,83485.05,417.77,0,23274.28,0,0,0,0,0,3536909.75,319.5,1346128.75,698669.81,404279.38,0,799009.94,806237.44,296708.09,66870.84,0,0.09,0,8.4,7891292
2019-10-27T06:00:00,0,0,0,0,0,0,0,0,0,139469.7,139191.55,55136.94,117377.16,141676.64,0,184923,473611.69,230396.8,8640,10532.32,10.24,1738354.5,204394.23,188234.48,5327.58,0,0,0,258516.64,997711.25,0.04,0,0,0,0,6700.32,1078.96,25382.58,0,1234456.5,24588.51,50539.48,52296.64,24680.16,5685.42,879612.19,1111388.5,0,0,83486.67,417.77,0,23275.77,0,0,0,0,0,3536961,319.5,1346143.38,698680.25,404285.28,0,799018.62,806252.06,296712.47,66871.83,0,0.09,0,8.4,7891404
2019-10-27T07:00:00,0,0,0,0,0,0,0,0,0,139472.2,139193.52,55137.42,117379.78,141678.41,0,184928.91,473628.72,230401.05,8640.16,10532.64,10.24,1738381.5,204395.05,188235.28,5327.58,0,0,0,258516.95,997722.94,0.04,0,0,0,0,6700.4,1078.98,25382.72,0,1234477.62,24588.65,50540.24,52296.98,24680.46,5685.44,879626.75,1111400.75,0,0,83488.26,417.77,0,23277.26,0,0,0,0,0,3537013.75,319.5,1346158.12,698690.94,404291.19,0,799027.5,806266.75,296717.09,66872.97,0,0.09,0,8.4,7891515
2019-10-27T08:00:00,0,0,0,0,0,0,0,0,0,139474.59,139195.44,55137.9,117382.38,141680.16,0,184934.7,473645.59,230405.28,8640.24,10532.96,10.24,1738405.25,204395.77,188236,5327.58,0,0,0,258517.36,997734.62,0.04,0,0,0,0,6700.48,1079,25382.91,0,1234498.62,24588.79,50540.84,52297.24,24680.76,5685.47,879641.5,1111413.12,0,0,83489.88,417.77,0,23278.71,0,0,0,0,0,3537066.5,319.5,1346173.12,698702.31,404296.88,0,799036.31,806281.38,296721.47,66874.53,0,0.09,0,8.4,7891629
2019-10-27T09:00:00,0,0,0,0,0,0,0,0,0,139477,139197.36,55138.41,117385.02,141681.95,0,184940.52,473662.5,230409.52,8640.4,10533.28,10.24,1738429,204396.56,188236.8,5327.58,0,0,0,258523.28,997749.12,0.04,0,0,0,0,6700.56,1079.02,25383.24,0,1234520,24589.06,50541.74,52297.58,24681.06,5685.49,879657.44,1111425.25,0,0,83491.56,417.77,0,23280.19,0,0,0,0,0,3537121.5,319.5,1346189.38,698714.94,404302.88,0,799046.56,806296.19,296725.88,66875.88,0,0.09,0,8.4,7891748.5
2019-10-27T10:00:00,0,0,0,0,0,0,0,0,0,139479.5,139199.28,55138.89,117387.64,141683.77,0,184946.34,473679.53,230413.77,8640.56,10533.52,10.24,1738452.75,204397.36,188237.59,5327.58,0,0,0,258529.59,997763.81,0.04,0,0,0,0,6700.64,1079.06,25383.69,0,1234541.38,24589.56,50542.54,52297.9,24681.36,5685.52,879672.94,1111437.5,0,0,83493.21,417.77,0,23281.69,0,0,0,0,0,3537176,319.5,1346208.62,698730.25,404311.28,0,799058,806311.44,296730,66877.17,0,0.09,0,8.4,7891877.5
2019-10-27T11:00:00,0,0,0,0,0,0,0,0,0,139481.91,139201.2,55139.4,117390.3,141685.64,0,184952.2,473697,230418.41,8640.72,10533.84,10.24,1738476.75,204398.16,188238.31,5327.58,0,0,0,258536,997778.75,0.04,0,0,0,0,6700.72,1079.08,25384.11,0,1234564.25,24589.89,50543.52,52298.4,24681.66,5685.54,879688,1111449.88,0,0,83494.89,417.77,0,23283.22,0,0,0,0,0,3537232.25,319.5,1346232,698747.25,404320.31,0,799071.69,806328.5,296734.12,66878.61,0,0.09,0,8.4,7892018.5
2019-10-27T12:00:00,0,0,0,0,0,0,0,0,0,139484.7,139203.19,55139.91,117393.02,141687.31,0,184958.08,473714.34,230422.95,8640.88,10534.08,10.24,1738500.5,204398.95,188239.12,5327.58,0,0,0,258542.41,997793.62,0.04,0,0,0,0,6700.8,1079.1,25384.5,0,1234588,24590.1,50544.6,52299.12,24681.96,5685.57,879703.81,1111462.75,0,0,83496.57,417.77,0,23284.92,0,0,0,0,0,3537291,319.5,1346257.75,698765.12,404328.81,0,799087.19,806345.94,296738.22,66880.53,0,0.09,0,8.4,7892168
2019-10-27T13:00:00,0,0,0,0,0,0,0,0,0,139488.5,139205.09,55140.39,117395.78,141688.77,0,184964.56,473731.31,230427.92,8641.12,10534.4,10.24,1738524.5,204399.77,188239.92,5327.58,0,0,0,258548.8,997808.75,0.04,0,0,0,0,6700.88,1079.12,25384.88,0,1234612,24590.37,50545.88,52300.18,24682.26,5685.59,879719.81,1111476,0,0,83498.25,417.77,0,23286.45,0,0,0,0,0,3537350.75,319.5,1346284,698782.62,404337.03,0,799104,806363.38,296742.31,66881.85,0,0.09,0,8.4,7892318
