date_time,1A01_1,1A02_1,1A03_1,1A03_2,1A03_3,1A03_4,1A03_5,1A03_6,1A04_1,1A04_2,1A04_3,1A04_4,1A04_5,1A05_1,1A05_2,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A06_6,1A06_7,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A01_2,2A01_3,2A01_4,2A01_5,2A02_1,2A02_2,2A02_3,2A02_4,2A02_5,2A03_1,2A03_2,2A03_3,2A03_4,2A03_5,2A03_6,2A04_1,2A04_2,2A04_3,2A04_4,2A04_5,2A05_1,2A06_1,2A07_1
2019-10-06T21:00:00,13083720,11.1,885578.06,866149.69,918630.19,549114.25,142612.95,11249.46,530525.69,621828.19,908745.25,1001786.88,833855.06,5830039,446.6,220462.41,2752877.75,50609.28,2088215.62,21625.85,0,0.04,37472.1,0,128577.88,240889.08,59942.56,243262.56,8.92,933382.81,1361519.75,264528.84,3373.6,0,1038598.88,1550159.75,1468929.62,58659.76,0,8737.92,9433.97,858231.19,2478.56,3445.68,546346.06,1196005.62,1164646.88,1788017,800936.56,0,1.5,12983442,567200960
2019-10-06T22:00:00,13083990,11.1,885598.06,866160.75,918641.5,549123.19,142615.59,11249.64,530534.94,621852.81,908765.12,1001806.5,833872.94,5830163,446.6,220464.95,2752939.5,50609.81,2088255.38,21628.24,0,0.04,37472.16,0,128580.6,240897.44,59943.32,243267.84,8.92,933398.12,1361554.5,264534.72,3373.6,0,1038614.12,1550179,1468938.38,58659.76,0,8738.08,9434.04,858231.38,2478.56,3445.74,546359.5,1196030.12,1164668.38,1788064.62,800952.88,0,1.5,12983664,567200960
2019-10-06T23:00:00,13084252,11.1,885617.44,866171.44,918653.19,549132.25,142618.31,11249.85,530544.88,621871.38,908783.94,1001826.44,833890.38,5830286,446.6,220467.59,2753001.5,50610.36,2088295.38,21630.58,0,0.04,37472.16,0,128583.28,240905.84,59944,243271.8,8.92,933413.12,1361592.75,264540.38,3373.6,0,1038628.62,1550198.25,1468946.88,58659.76,0,8738.24,9434.11,858231.62,2478.56,3445.86,546372.94,1196054.25,1164689.62,1788109.88,800967.75,0,1.5,12983883,567200960
2019-10-07T00:00:00,13084513,11.1,885633.5,866181.25,918664.62,549141.06,142620.95,11250.03,530553.69,621892.25,908803.25,1001846.56,833907.69,5830410.5,446.6,220469.69,2753064.25,50610.99,2088335.38,21632.9,0,0.04,37472.22,0,128586.04,240914.2,59944.64,243275.8,8.92,933426.12,1361631.25,264546.88,3373.6,0,1038649.69,1550220.12,1468955.62,58659.76,0,8738.44,9434.2,858231.75,2478.56,3445.92,546386.31,1196076.12,1164710.38,1788156.12,800982.81,0,1.5,12984111,567200960
2019-10-07T01:00:00,13084765,11.1,885648.81,866190.69,918676.19,549149.94,142623.52,11250.24,530562.06,621912.81,908822,1001865.75,833926.81,5830530.5,446.6,220471.84,2753125.5,50611.54,2088374.38,21635.17,0,0.04,37472.22,0,128588.68,240922.56,59945.2,243279.8,8.92,933439.38,1361669.88,264552.19,3373.6,0,1038665.19,1550239.38,1468964.12,58659.76,0,8738.64,9434.28,858232,2478.56,3445.98,546400.12,1196097.62,1164730.62,1788197.12,800996.5,0,1.5,12984318,567200960
2019-10-07T02:00:00,13085024,11.1,885664.19,866199.81,918687.69,549158.75,142626.08,11250.45,530571.62,621934.06,908842.31,1001884.62,833946.25,5830653,446.6,220473.52,2753187.25,50612.18,2088414.75,21637.58,0,0.04,37472.28,0,128591.4,240930.92,59945.64,243283.8,8.92,933451.94,1361708.5,264557.75,3373.6,0,1038680.69,1550256.12,1468972.38,58659.76,0,8738.8,9434.4,858232.19,2478.56,3446.04,546413.94,1196119,1164750.38,1788237.75,801008.19,0,1.5,12984522,567200960
2019-10-07T03:00:00,13085279,11.1,885679.69,866209.06,918699.12,549167.5,142628.64,11250.66,530579.38,621955.62,908861.5,1001902.38,833964.25,5830775,446.6,220475.36,2753249.25,50612.78,2088454.38,21639.99,0,0.04,37472.28,0,128594.08,240939.28,59946.32,243287.77,8.92,933464.56,1361746.62,264563.19,3373.6,0,1038695.81,1550271.5,1468981.12,58659.76,0,8738.96,9434.48,858232.31,2478.56,3446.16,546427.75,1196140.5,1164767.62,1788279.62,801019.94,0,1.5,12984724,567200960
2019-10-07T04:00:00,13085534,11.1,885695.12,866218.5,918710.62,549176.25,142631.2,11250.9,530587.94,621978.19,908880.19,1001920.06,833982.5,5830897,446.6,220476.72,2753311,50613.38,2088494.38,21642.36,0,0.04,37472.34,0,128596.84,240947.64,59946.76,243291.77,8.92,933477.75,1361785.75,264569,3373.6,0,1038711.31,1550284.38,1468989.75,58659.76,0,8739.08,9434.55,858232.56,2478.56,3446.22,546441.62,1196161.75,1164784.75,1788321,801030.75,0,1.5,12984922,567200960
2019-10-07T05:00:00,13085779,11.1,885710.56,866227.81,918722.19,549184.94,142633.69,11251.08,530595.06,621998.5,908898,1001937.62,833995.62,5831017.5,446.6,220477.92,2753372.75,50613.98,2088533.88,21644.64,0,0.04,37472.34,0,128599.56,240955.95,59947.2,243295.77,8.92,933489.12,1361823.5,264573.88,3373.6,0,1038726.5,1550298.88,1468998.38,58659.76,0,8739.16,9434.62,858232.81,2478.56,3446.28,546455.44,1196183,1164802,1788361.25,801041.19,0,1.5,12985116,567200960
2019-10-07T06:00:00,13086018,11.1,885725.75,866237.25,918733.44,549193.5,142636.16,11251.29,530602.19,622017.69,908915.44,1001953.81,834009.06,5831137.5,446.6,220479.2,2753433.25,50614.57,2088573,21646.83,0,0.04,37472.4,0,128602.24,240964.08,59947.6,243299.69,8.92,933502.19,1361859.88,264579.44,3373.6,0,1038741,1550313.88,1469006.38,58659.76,0,8739.28,9434.7,858232.94,2478.56,3446.34,546468.88,1196203.5,1164819.38,1788397.75,801051.75,0,1.5,12985306,567200960
2019-10-07T07:00:00,13086272,11.1,885741.5,866247,918745.25,549202.38,142638.8,11251.56,530609.5,622037.06,908933.62,1001971.81,834026.38,5831260,446.6,220480.56,2753497.5,50615.18,2088613.5,21649.38,0,0.04,37472.4,0,128605,240972.64,59948.24,243301.05,8.92,933514.19,1361896.5,264583.81,3373.6,0,1038756.12,1550327.88,1469014.75,58659.76,0,8739.4,9434.79,858233.12,2478.56,3446.4,546483.06,1196223.5,1164838.5,1788436.62,801063.81,0,1.5,12985502,567200960
2019-10-07T08:00:00,13086522,11.1,885757.44,866256.75,918758.38,549211.25,142641.36,11251.8,530619.75,622057.19,908952.62,1001989.19,834041.06,5831377.5,446.6,220482.64,2753559,50615.73,2088653.5,21651.98,0,0.04,37472.46,0,128607.68,240980.95,59949.2,243301.52,8.92,933526.5,1361931.88,264593.31,3373.6,0,1038773,1550342.5,1469023.38,58659.76,0,8739.48,9435.09,858233.25,2478.56,3446.52,546496.5,1196246,1164858.38,1788475.88,801076.31,0,1.5,12985704,567200960
2019-10-07T09:00:00,13086800,11.1,885776.62,866267.81,918773.69,549220.38,142644,11252.01,530630.94,622081.44,908974.62,1002007.5,834061.38,5831503.5,446.6,220485.28,2753620.75,50616.41,2088693.25,21654.55,0,0.04,37472.46,0,128610.36,240989.31,59950.56,243307.28,8.92,933538.81,1361969.25,264602.38,3373.6,0,1038790,1550358.12,1469032.12,58659.76,0,8739.6,9435.26,858233.5,2478.56,3446.58,546509.88,1196269.75,1164880.62,1788518.38,801088.94,0,1.5,12985918,567200960
2019-10-07T10:00:00,13087082,11.1,885795.62,866279.12,918788.38,549229.19,142646.64,11252.22,530642.81,622107.19,908994.38,1002024.88,834085.06,5831629.5,446.6,220488.08,2753682.5,50616.96,2088734.12,21657.21,0,0.04,37472.52,0,128613.04,240997.69,59951.48,243312.69,8.92,933551.69,1362007,264610.75,3373.6,0,1038807.19,1550375.12,1469040.62,58659.76,0,8739.72,9435.36,858233.75,2478.56,3446.64,546523.31,1196291.62,1164901.75,1788563.38,801103.12,0,1.5,12986134,567200960
2019-10-07T11:00:00,13087374,11.1,885815.12,866290.06,918803.25,549237.94,142649.52,11252.43,530655.81,622136.38,909015.94,1002043.38,834112.94,5831755,446.6,220490.8,2753744.75,50617.58,2088774.12,21659.76,0,0.04,37472.52,0,128615.76,241006,59952.24,243318.36,8.92,933564.12,1362050.75,264619.09,3373.6,0,1038824.31,1550396.25,1469048.75,58659.76,0,8739.84,9435.43,858233.94,2478.56,3446.7,546536.75,1196314,1164923.5,1788608.62,801119.5,0,1.5,12986363,567200960
2019-10-07T12:00:00,13087660,11.1,885834.62,866301.44,918817.81,549246.88,142652.48,11252.61,530667.75,622169.94,909036.31,1002061.94,834135.75,5831875.5,446.6,220493.28,2753806.75,50618.13,2088815,21662.24,0,0.04,37472.58,0,128618.44,241014.28,59953,243318.72,8.92,933577.38,1362097.75,264627.44,3373.6,0,1038848.12,1550415.5,1469057.12,58659.76,0,8740.04,9435.56,858234.06,2478.56,3446.82,546550,1196336.38,1164945.25,1788653.12,801136.81,0,1.5,12986601,567200960
2019-10-07T13:00:00,13087954,11.1,885854.38,866312.56,918832.94,549255.62,142655.52,11252.82,530678.88,622203.5,909056.25,1002084,834159.06,5832002.5,446.6,220495.92,2753868.75,50618.76,2088856,21664.87,0,0.04,37472.58,0,128621.12,241022.64,59954.04,243324.44,8.92,933590.56,1362145.62,264635.84,3373.6,0,1038874.5,1550433.12,1469065.88,58659.76,0,8740.24,9436.12,858234.31,2478.56,3446.88,546563.38,1196358.75,1164966.75,1788699.5,801153.25,0,1.5,12986843,567200960
2019-10-07T14:00:00,13088254,11.1,885874.25,866323.88,918847.69,549264.81,142658.41,11253.03,530691.5,622237.38,909078.5,1002109.5,834178.75,5832130.5,446.6,220499.44,2753931.25,50619.33,2088897.25,21667.73,0,0.04,37472.64,0,128623.84,241030.95,59955.44,243329.8,8.92,933604.62,1362194.5,264644.84,3373.6,0,1038903.62,1550456,1469074.5,58659.76,0,8740.48,9436.22,858234.56,2478.56,3446.94,546576.81,1196381.38,1164987.25,1788744.75,801171.44,0,1.5,12987094,567200960
2019-10-07T15:00:00,13088556,11.1,885893.81,866335.31,918862.31,549273.81,142661.44,11253.21,530702.56,622270.62,909101.62,1002138.12,834203.81,5832253,446.6,220503.36,2753992.25,50619.9,2088937.5,21670.64,0,0.04,37472.64,0,128626.52,241039.31,59956.72,243329.92,8.92,933618.12,1362243.62,264653.09,3373.6,0,1038932.38,1550484.88,1469083.38,58659.76,0,8740.8,9436.29,858234.75,2478.56,3447,546590.19,1196403,1165007.88,1788792,801190.56,0,1.5,12987353,567200960
2019-10-07T16:00:00,13088846,11.1,885914.88,866346.12,918876.25,549282.56,142664.48,11253.42,530714,622301.75,909122.38,1002164.56,834230.5,5832371,446.6,220506.31,2754053.75,50620.54,2088978.12,21673.21,0,0.04,37472.64,0,128629.16,241047.56,59957.6,243330.05,8.92,933631.5,1362293.12,264660.91,3373.6,0,1038958.5,1550513.5,1469092.5,58659.76,0,8741.08,9436.35,858234.88,2478.56,3447.12,546603.44,1196425.5,1165031.12,1788839.38,801210.5,0,1.5,12987612,567200960
2019-10-07T17:00:00,13089158,11.1,885940,866358.06,918891.44,549291.94,142667.92,11253.63,530727.5,622335.12,909145.19,1002190.06,834254.38,5832496,446.6,220509.69,2754117.75,50621.14,2089019.88,21675.89,0,0.04,37472.7,0,128631.96,241056,59958.4,243330.12,8.92,933645.12,1362348.5,264669,3373.6,0,1038984.5,1550541.62,1469101.5,58659.76,0,8741.48,9436.49,858235.06,2478.56,3447.18,546617.06,1196448.5,1165053.5,1788887.38,801231.06,0,1.5,12987878,567200960
2019-10-07T18:00:00,13089478,11.1,885964,866369.62,918906.06,549303.5,142671.28,11253.84,530740,622366.75,909174.5,1002214.81,834287.25,5832619,446.6,220513.05,2754179.75,50621.7,2089061.12,21678.47,0,0.04,37472.7,0,128634.64,241064.36,59959.36,243330.95,8.92,933664.5,1362391,264676.81,3373.6,0,1039007.69,1550572.5,1469110.75,58659.76,0,8741.84,9436.62,858235.25,2478.56,3447.3,546630.5,1196471.62,1165075.38,1788935.5,801251.19,0,1.5,12988138,567200960
2019-10-07T19:00:00,13089802,11.1,885988.31,866381.38,918921.12,549315.75,142674.41,11254.05,530751.75,622397.19,909203.94,1002238.5,834318.88,5832751,446.6,220516.41,2754242,50622.32,2089102.12,21681.15,0,0.04,37472.76,0,128637.36,241072.72,59960.16,243341.56,8.92,933684,1362424.25,264684.81,3373.6,0,1039031.5,1550606,1469119.62,58659.76,0,8742.24,9436.73,858235.5,2478.56,3448.02,546643.88,1196497,1165101,1788983.62,801271.81,0,1.5,12988397,567200960
2019-10-07T20:00:00,13090132,11.1,886013.62,866393.06,918935.62,549328.19,142677.44,11254.23,530764.06,622427.25,909232.19,1002262.38,834353.94,5832883,446.6,220519.77,2754304,50622.92,2089142.88,21683.82,0,0.04,37472.76,0,128640.04,241081.08,59961.16,243352.28,8.92,933704.69,1362456.12,264693,3373.6,0,1039054.69,1550638.62,1469128.62,58659.76,0,8742.48,9436.82,858235.69,2478.56,3448.68,546657.31,1196525.38,1165131.62,1789033.62,801292.88,0,1.5,12988665,567200960
2019-10-07T21:00:00,13090450,11.1,886035.62,866404.75,918950.25,549340.25,142680.31,11254.44,530775.44,622457.25,909258.94,1002288.88,834388,5833009.5,446.6,220523.36,2754366.5,50623.55,2089183.25,21686.37,0,0.04,37472.82,0,128642.76,241089.44,59961.8,243357.92,8.92,933724.38,1362482.25,264700.81,3373.6,0,1039076.88,1550669.12,1469137.12,58659.76,0,8742.76,9436.88,858235.81,2478.56,3448.8,546670.75,1196553.5,1165162.25,1789083.5,801312.62,0,1.5,12988920,567200960
2019-10-07T22:00:00,13090760,11.1,886056.94,866416.5,918964.88,549352.81,142683.44,11254.62,530786.31,622487.19,909283.19,1002316.62,834414.5,5833137,446.6,220526.48,2754428.75,50624.11,2089224.38,21688.77,0,0.04,37472.82,0,128645.48,241097.84,59962.76,243363.69,8.92,933743.38,1362507.62,264708.38,3373.6,0,1039097.81,1550697.88,1469145.62,58659.76,0,8743.12,9436.97,858236.06,2478.56,3448.86,546684.12,1196580.75,1165187,1789132.62,801332.31,0,1.5,12989164,567200960
2019-10-07T23:00:00,13091061,11.1,886077.44,866427.56,918979.38,549364.88,142686.48,11254.86,530797.06,622517.62,909306.75,1002342.44,834437.81,5833262.5,446.6,220529.52,2754491,50624.7,2089265.5,21691.06,0,0.04,37472.88,0,128648.2,241106.2,59963.56,243368.12,8.92,933760.19,1362531.25,264716.16,3373.6,0,1039116.81,1550730.75,1469154.25,58659.76,0,8743.4,9437.04,858236.31,2478.56,3448.92,546697.5,1196606,1165210.12,1789181.12,801352.06,0,1.5,12989402,567200960
2019-10-08T00:00:00,13091352,11.1,886094.75,866437,918993.81,549377.19,142689.28,11255.13,530807.94,622547.62,909329.62,1002366.12,834459.69,5833387.5,446.6,220532.31,2754553,50625.34,2089306.25,21693.56,0,0.04,37472.88,0,128650.92,241114.56,59964.2,243372.56,8.92,933772.38,1362553.75,264723.75,3373.6,0,1039135.81,1550761.75,1469162.75,58659.76,0,8743.72,9437.15,858236.5,2478.56,3448.98,546710.94,1196628.5,1165230.38,1789232.38,801371.62,0,1.5,12989628,567200960
2019-10-08T01:00:00,13091640,11.1,886111.75,866446.94,919008.31,549391.12,142692,11255.31,530819.12,622578.56,909351.62,1002387.44,834479.19,5833512,446.6,220534.95,2754615.75,50625.93,2089346.5,21696,0,0.04,37472.94,0,128653.64,241122.95,59964.88,243377,8.92,933788.56,1362575.88,264731.12,3373.6,0,1039155.19,1550788.75,1469171.25,58659.76,0,8744.04,9437.22,858236.62,2478.56,3449.1,546724.75,1196650.75,1165249.62,1789282.75,801388.31,0,1.5,12989850,567200960
2019-10-08T02:00:00,13091918,11.1,886128.75,866456.69,919022.62,549404.56,142694.72,11255.52,530830.38,622608.06,909372.62,1002407.38,834496.31,5833636.5,446.6,220536.95,2754677.75,50626.54,2089387.5,21698.53,0,0.04,37472.94,0,128656.36,241131.44,59965.44,243381.48,8.92,933805.81,1362598,264739.12,3373.6,0,1039174,1550813,1469179.25,58659.76,0,8744.24,9437.34,858236.81,2478.56,3449.16,546738.38,1196671.62,1165267.62,1789329.88,801403.81,0,1.5,12990066,567200960
2019-10-08T03:00:00,13092182,11.1,886146,866466.38,919037.38,549416.81,142697.36,11255.73,530840.75,622631.25,909388.88,1002425.69,834509.94,5833760,446.6,220538.48,2754740.25,50627.09,2089428.12,21700.92,0,0.04,37473,0,128659.08,241139.72,59965.88,243385.88,8.92,933822.44,1362621.25,264747.25,3373.6,0,1039192.31,1550832.5,1469187.88,58659.76,0,8744.52,9437.49,858237.06,2478.56,3449.22,546752.38,1196692.12,1165286.5,1789373.5,801419.19,0,1.5,12990269,567200960
2019-10-08T04:00:00,13092415,11.1,886163.12,866475.56,919051.81,549425.38,142699.92,11255.94,530848.56,622639.06,909396,1002447,834521.75,5833883.5,446.6,220540.08,2754802.25,50627.67,2089469,21703.24,0,0.04,37473,0,128661.8,241148.12,59966.56,243390.31,8.92,933832.94,1362643,264754.81,3373.6,0,1039209.19,1550841.88,1469195.88,58659.76,0,8744.68,9437.68,858237.25,2478.56,3449.28,546766.19,1196710.12,1165304.5,1789415,801434.06,0,1.5,12990450,567200960
2019-10-08T05:00:00,13092647,11.1,886180.25,866484.75,919066.38,549433.94,142702.48,11256.18,530856.19,622646.19,909402.81,1002468.31,834536.31,5834006.5,446.6,220541.44,2754864.75,50628.3,2089509,21705.68,0,0.04,37473.06,0,128664.52,241156.48,59966.96,243394.77,8.92,933843.12,1362665,264762.84,3373.6,0,1039225.62,1550851,1469204.12,58659.76,0,8744.84,9437.76,858237.44,2478.56,3449.4,546780,1196728.38,1165322.38,1789454.12,801448.88,0,1.5,12990626,567200960
2019-10-08T06:00:00,13092882,11.1,886197.69,866494.31,919080.81,549442.56,142705.12,11256.39,530864.94,622653.75,909410.5,1002488.69,834550.62,5834129.5,446.6,220542.72,2754926.75,50628.94,2089549.75,21708.15,0,0.04,37473.06,0,128667.28,241164.84,59967.4,243399.23,8.92,933853.5,1362687.5,264770.44,3373.6,0,1039243.19,1550860.38,1469212.75,58659.76,0,8744.96,9437.83,858237.62,2478.56,3449.46,546793.81,1196746.12,1165340.88,1789491.88,801464.19,0,1.5,12990804,567200960
2019-10-08T07:00:00,13093116,11.1,886214.31,866504.75,919094.94,549451.06,142707.77,11256.6,530874.62,622661.75,909417.69,1002508.62,834565.81,5834249.5,446.6,220544.31,2754989,50629.48,2089590.12,21710.6,0,0.04,37473.12,0,128670,241173.2,59967.92,243400.64,8.92,933866.69,1362708.5,264777.84,3373.6,0,1039258.31,1550869.62,1469221.5,58659.76,0,8745.08,9437.93,858237.75,2478.56,3449.52,546807.62,1196763.12,1165361.12,1789534.12,801478.62,0,1.5,12990986,567200960
2019-10-08T08:00:00,13093352,11.1,886236.19,866517.69,919108.88,549459.81,142710.31,11256.81,530882.81,622671.69,909430.88,1002529.06,834571.38,5834372,446.6,220547.52,2755051.25,50630.03,2089630.5,21713.05,0,0.04,37473.12,0,128672.72,241181.56,59969.28,243401.08,8.92,933882,1362722.75,264785.16,3373.6,0,1039275.19,1550875,1469229.12,58659.76,0,8745.2,9438.01,858238,2478.56,3449.58,546820.69,1196783.25,1165386.5,1789574.88,801491.94,0,1.5,12991164,567200960
2019-10-08T09:00:00,13093688,11.1,886264.62,866539.88,919125.38,549470.5,142714.31,11257.02,530900.5,622704.81,909452.88,1002551.25,834596.81,5834506,446.6,220555.59,2755113.5,50630.71,2089672.38,21715.76,0,0.04,37473.18,0,128675.44,241189.36,59971.72,243406.44,8.92,933924.75,1362754.62,264792.19,3373.6,0,1039291.38,1550889.88,1469238.12,58659.76,0,8745.32,9438.09,858238.25,2478.56,3449.7,546833.62,1196815.88,1165421.88,1789619.25,801511.06,0,1.5,12991432,567200960
2019-10-08T10:00:00,13094058,11.1,886296.06,866569.75,919144.06,549481.62,142719.05,11257.59,530920.81,622743.38,909479.5,1002576.75,834620.5,5834641,446.6,220564.88,2755176,50631.43,2089712.62,21718.98,0,0.04,37473.18,0,128678.36,241198.28,59973.96,243412.12,8.92,933972.75,1362802.5,264799.91,3373.6,0,1039312.31,1550913.75,1469251.88,58659.76,0,8745.52,9438.19,858238.38,2478.56,3449.76,546847.75,1196852.38,1165466.25,1789669.25,801537.5,0,1.5,12991762,567200960
2019-10-08T11:00:00,13094438,11.1,886327.44,866599.81,919163.19,549492.81,142723.2,11258.43,530944.56,622783.25,909508.31,1002604.94,834646.94,5834777.5,446.6,220573.28,2755238.5,50632.25,2089754.38,21722.89,0,0.04,37473.24,0,128681.36,241206.69,59976.4,243417.77,8.92,934022.56,1362849.62,264807.25,3373.6,0,1039341,1550939.38,1469264.62,58659.76,0,8745.76,9438.27,858238.56,2478.56,3449.82,546861.06,1196890.75,1165510.5,1789716.5,801561.06,0,1.5,12992098,567200960
2019-10-08T12:00:00,13094824,11.1,886358.31,866629.69,919181.94,549504,142726.56,11259.33,530971.62,622829.25,909537.94,1002634.81,834673.75,5834909.5,446.6,220582,2755301,50633.2,2089795.88,21726.86,0,0.04,37473.24,0,128684.36,241215.05,59979,243418.16,8.92,934070.38,1362893.38,264814.25,3373.6,0,1039368.69,1550968.25,1469277.75,58659.76,0,8746.08,9438.39,858238.81,2478.56,3449.94,546874.38,1196929.88,1165555.88,1789767.62,801584.38,0,1.5,12992436,567200960
2019-10-08T13:00:00,13095205,11.1,886389.94,866658.38,919201.06,549514.88,142729.52,11259.99,530995.06,622876.25,909567.44,1002663.75,834694.06,5835047,446.6,220591.52,2755363.5,50634.13,2089838.12,21730.11,0,0.04,37473.3,0,128687.4,241223.41,59981.36,243423.88,8.92,934114.38,1362940.38,264821.53,3373.6,0,1039397.12,1550991.12,1469290.5,58659.76,0,8746.4,9438.52,858239.06,2478.56,3450,546887.69,1196969.75,1165598.5,1789820.38,801608.56,0,1.5,12992770,567200960
2019-10-08T14:00:00,13095584,11.1,886425.69,866683.94,919218.94,549525.5,142732.48,11260.95,531018.25,622925.06,909597.25,1002694.06,834712.88,5835181.5,446.6,220600.16,2755425,50635.38,2089879.25,21733.44,0,0.04,37473.3,0,128690.36,241231.8,59983.8,243429.23,8.92,934158.75,1362993.5,264828.56,3373.6,0,1039425.31,1551019.25,1469303.25,58659.76,0,8746.72,9438.78,858239.19,2478.56,3450.12,546901.06,1197006.75,1165637.62,1789874.5,801632.75,0,1.5,12993110,567200960
2019-10-08T15:00:00,13095969,11.1,886462.19,866713.88,919237.81,549536.38,142735.77,11261.43,531042.56,622975.25,909626.38,1002726.12,834733.06,5835311,446.6,220609.52,2755486.5,50636.07,2089920,21736.48,0,0.04,37473.36,0,128693.28,241240.23,59986.32,243429.36,8.92,934208.88,1363052.25,264835.88,3373.6,0,1039460.69,1551047.5,1469315.62,58659.76,0,8747,9439.03,858239.38,2478.56,3450.18,546914.38,1197044.75,1165676,1789929.62,801658.31,0,1.5,12993470,567200960
2019-10-08T16:00:00,13096340,11.1,886498.62,866745.44,919256.81,549547.62,142739.12,11261.73,531063.5,623020.56,909652.81,1002756.75,834749.5,5835441.5,446.6,220617.59,2755549.5,50636.89,2089962.25,21739.32,0,0.04,37473.36,0,128696.36,241248.64,59988.52,243429.48,8.92,934258.94,1363105,264844.41,3373.6,0,1039490.88,1551073.25,1469328.38,58659.76,0,8747.52,9439.14,858239.5,2478.56,3450.3,546927.75,1197083.5,1165713.12,1789983.62,801684.75,0,1.5,12993818,567200960
2019-10-08T17:00:00,13096729,11.1,886534.56,866776.19,919275.69,549558.81,142742.8,11262.45,531087.25,623070.75,909678.31,1002787.81,834778,5835569.5,446.6,220625.05,2755612.25,50637.55,2090002.5,21742.18,0,0.04,37473.42,0,128699.52,241257,59990.92,243429.56,8.92,934304.88,1363153,264851.88,3373.6,0,1039519.19,1551101.75,1469341.12,58659.76,0,8748.08,9439.23,858239.75,2478.56,3450.36,546941.06,1197122.25,1165753.88,1790037.75,801710.94,0,1.5,12994162,567200960
2019-10-08T18:00:00,13097125,11.1,886571.69,866802.62,919295.25,549572.88,142746,11262.78,531108.81,623112.81,909712.75,1002817.5,834813.81,5835701,446.6,220634.16,2755674.5,50638.47,2090044.12,21744.84,0,0.04,37473.42,0,128702.64,241265.36,59993.4,243430.52,8.92,934343.56,1363211.12,264858.81,3373.6,0,1039547.31,1551137.75,1469353,58659.76,0,8748.52,9439.32,858240,2478.56,3450.42,546954.44,1197159.62,1165795,1790092,801736.38,0,1.5,12994511,567200960
2019-10-08T19:00:00,13097502,11.1,886605.5,866823.12,919311.75,549587.75,142749.44,11262.99,531125.69,623151.62,909743.12,1002845.88,834845.69,5835842.5,446.6,220644.08,2755737.25,50639.33,2090085.5,21747.61,0,0.04,37473.48,0,128705.44,241273.77,59994.96,243441.48,8.92,934377.12,1363261,264866.16,3373.6,0,1039573.38,1551171.12,1469361,58659.76,0,8748.88,9439.49,858240.19,2478.56,3450.54,546967.81,1197193.25,1165835.12,1790140.5,801759.06,0,1.5,12994826,567200960
2019-10-08T20:00:00,13097848,11.1,886636,866841.19,919327.38,549602.25,142753.59,11263.2,531141.06,623184.94,909769.75,1002872.12,834869.81,5835980,446.6,220652.8,2755799,50639.94,2090125.5,21750.47,0,0.04,37473.48,0,128708.2,241282.12,59996.24,243452.56,8.92,934411.94,1363300.25,264873.75,3373.6,0,1039598.5,1551206,1469369,58659.76,0,8749.2,9439.76,858240.31,2478.56,3450.6,546981.25,1197224.62,1165871.62,1790191,801780.62,0,1.5,12995128,567200960
2019-10-08T21:00:00,13098191,11.1,886662.19,866858.88,919342.31,549617.19,142757.84,11263.41,531156.5,623221.94,909796.88,1002897.12,834898.5,5836112,446.6,220660.31,2755861,50640.88,2090165.88,21753.11,0,0.04,37473.54,0,128710.92,241290.52,59997.48,243458.41,8.92,934444.06,1363337.25,264881.59,3373.6,0,1039625,1551241.5,1469377,58659.76,0,8749.64,9439.83,858240.56,2478.56,3450.72,546994.75,1197254.25,1165904.25,1790242.5,801801.81,0,1.5,12995422,567200960
2019-10-08T22:00:00,13098526,11.1,886686.06,866874.94,919356.94,549631.62,142761.05,11263.62,531171.12,623264.25,909820.31,1002921.75,834923.69,5836243.5,446.6,220667.52,2755923.5,50641.44,2090206.75,21755.62,0,0.04,37473.54,0,128713.68,241298.92,59998.72,243464.12,8.92,934468.62,1363372.62,264888.69,3373.6,0,1039650.12,1551276.5,1469385.12,58659.76,0,8750.12,9439.92,858240.75,2478.56,3450.78,547008.19,1197281.88,1165934.62,1790292.12,801822.38,0,1.5,12995698,567200960
2019-10-08T23:00:00,13098838,11.1,886709.12,866886.5,919371.38,549646.06,142764.08,11263.8,531183.94,623298.81,909842.94,1002948,834944.75,5836372,446.6,220673.44,2755985.25,50642.52,2090247.38,21758.21,0,0.04,37473.6,0,128716.44,241307.31,59999.84,243468.56,8.92,934487.38,1363406.88,264896.09,3373.6,0,1039669.81,1551309.62,1469393.25,58659.76,0,8750.64,9440.01,858240.94,2478.56,3450.84,547021.62,1197307,1165960.5,1790343.88,801840.88,0,1.5,12995953,567200960
2019-10-09T00:00:00,13099140,11.1,886728,866896.69,919385.81,549660.62,142766.95,11264.01,531196,623330.31,909867.12,1002974.38,834965.19,5836497.5,446.6,220678.8,2756046.75,50643.7,2090286.38,21760.76,0,0.04,37473.6,0,128719.16,241315.69,60000.44,243473,8.92,934504.62,1363440.62,264903.19,3373.6,0,1039690.38,1551344.38,1469401.25,58659.76,0,8751.04,9440.09,858241.12,2478.56,3450.9,547035.06,1197328.75,1165981.88,1790396.12,801859.81,0,1.5,12996202,567200960
